review_id,app_id,rating,posted_at,has_developer_reply,helpful_count
6400,297,4,2022-12-09,No,0
6401,204,3,2023-09-21,No,3
6402,387,3,2024-10-18,No,2
6403,291,5,12/22/2024,Yes,2
6404,450,5,03/31/2024,No,3
6405,14,5,2023-08-29,No,0
6406,272,5,05/17/2023,Yes,0
6407,135,3,2024-08-17,No,0
6408,471,3,2024-11-26,Yes,1
6409,291,3,2024-09-16,No,1
6410,219,5,05/27/2024,No,1
6411,319,4,2024-10-01,Yes,3
6412,453,3,06/18/2023,No,9
6413,393,5,2024-07-26,No,0
6414,426,4,2023-08-13,No,9
6415,158,4,2021-09-13,No,3
6416,184,4,2022-10-24,No,1
6417,291,4,2023-04-14,No,2
6418,495,5,2024-10-09,Yes,0
6419,175,5,2024-11-10,No,7
6420,343,5,2023-08-10,No,0
6421,121,5,2024-09-09,No,0
6422,440,5,2021-08-05,No,6
6423,428,5,2024-11-02,No,0
6424,160,5,2024-01-05,No,3
6425,73,5,2024-12-14,No,0
6426,151,4,2024-11-29,No,0
6427,95,5,2022-07-12,Yes,1
6428,97,3,2024-11-23,Yes,0
6429,157,5,2023-10-14,No,5
6430,351,3,2019-11-27,No,4
6431,70,4,2024-04-13,No,2
6432,402,3,2024-12-09,No,2
6433,402,4,2020-12-18,No,2
6434,275,4,2024-01-07,No,2
6435,26,5,2021-11-18,No,4
6436,76,5,12/25/2022,No,3
6437,500,4,2024-04-14,No,1
6438,482,4,2023-08-30,Yes,1
6439,35,5,2024-04-27,No,2
6440,253,3,2024-03-20,No,1
6441,108,5,2023-01-01,No,1
6442,9,2,01/21/2023,No,0
6443,178,2,2024-07-28,No,0
6444,11,5,2023-05-29,No,1
6445,157,4,2024-09-23,No,2
6446,60,5,2023-09-25,No,0
6447,276,3,2022-10-29,Yes,6
6448,276,3,2024-10-24,No,7
6449,13,2,2024-03-17,Yes,0
6450,108,5,2023-03-04,Yes,2
6451,206,3,2022-10-10,No,0
6452,418,5,2022-04-20,No,6
6453,80,2,2024-07-14,Yes,0
6454,366,3,2021-01-06,No,5
6455,197,4,2023-05-21,No,2
6456,479,5,2024-12-03,Yes,0
6457,272,3,02/24/2024,Yes,0
6458,178,2,2024-09-14,No,3
6459,334,5,2024-12-22,No,0
6460,482,5,2023-02-04,No,2
6461,462,5,2024-09-11,No,10
6462,491,3,2024-10-29,No,0
6463,440,4,2021-11-27,Yes,5
6464,73,4,05/27/2024,No,1
6465,393,4,2024-07-22,No,1
6466,291,3,2024-11-01,No,3
6467,401,5,2022-09-05,No,0
6468,297,5,08/08/2021,No,0
6469,78,3,2024-09-04,No,0
6470,99,5,2022-05-20,No,2
6471,490,4,2022-05-01,No,1
6472,153,5,2024-12-06,No,0
6473,89,4,2024-03-30,No,0
6474,485,2,07/09/2022,Yes,0
6475,157,5,2024-11-24,No,0
6476,346,2,04/29/2023,No,1
6477,214,4,2024-06-06,No,0
6478,65,5,09/11/2023,No,1
6479,402,4,2024-08-31,No,0
6480,51,5,2021-01-26,No,1
6481,446,4,2023-02-09,Yes,4
6482,268,4,2018-08-09,No,0
6483,319,3,07/04/2022,No,0
6484,338,5,2023-05-01,Yes,0
6485,297,4,2021-08-12,No,1
6486,435,5,2021-10-18,No,6
6487,6,4,2021-05-01,No,0
6488,236,4,2023-09-22,No,1
6489,277,4,2024-07-24,Yes,1
6490,269,3,12/14/2024,No,2
6491,41,5,2023-10-24,No,1
6492,402,4,2022-03-12,Yes,1
6493,95,5,2023-08-02,No,0
6494,465,4,2023-03-12,No,0
6495,180,5,2024-10-02,No,2
6496,406,5,2023-12-21,Yes,0
6497,402,4,2024-05-10,No,0
6498,418,5,2020-12-03,No,0
6499,440,4,2023-07-10,No,1
6500,197,5,2024-06-02,No,0
6501,483,3,2022-07-05,No,1
6502,153,4,2022-08-30,Yes,6
6503,278,4,2024-07-05,No,4
6504,300,5,2022-11-15,No,14
6505,52,4,2024-10-30,No,2
6506,97,4,09/25/2023,No,7
6507,461,4,11/15/2021,No,2
6508,327,4,2022-01-15,No,2
6509,265,2,2022-11-05,No,1
6510,157,4,2024-05-28,No,1
6511,132,3,2023-10-16,Yes,1
6512,254,5,2024-08-12,No,0
6513,197,5,2020-06-29,Yes,0
6514,118,4,2024-05-09,No,7
6515,396,3,2022-03-18,Yes,0
6516,402,3,05/02/2022,No,9
6517,216,4,2024-01-08,No,1
6518,76,4,2024-08-13,Yes,2
6519,157,5,2023-04-07,Yes,0
6520,493,5,08/02/2024,No,1
6521,276,3,2024-12-14,No,1
6522,172,4,06/08/2024,No,0
6523,328,5,2024-10-17,Yes,0
6524,175,5,2024-01-11,No,1
6525,73,5,03/17/2024,No,0
6526,402,5,2023-09-07,No,0
6527,450,4,10/02/2023,Yes,2
6528,418,5,05/25/2023,No,0
6529,99,4,2022-12-06,Yes,2
6530,171,4,2021-09-26,No,0
6531,346,4,2024-09-15,No,1
6532,97,5,03/01/2024,No,1
6533,484,5,2023-03-26,No,0
6534,199,5,2019-07-08,No,0
6535,380,3,12/20/2024,No,1
6536,275,3,07/16/2024,No,1
6537,275,2,12/30/2024,No,2
6538,402,2,11/23/2023,No,0
6539,327,4,2020-12-10,No,1
6540,412,4,2023-09-05,No,4
6541,99,5,08/19/2022,No,2
6542,483,4,2023-08-30,No,5
6543,265,4,2021-08-27,Yes,2
6544,412,4,2022-10-23,No,0
6545,396,5,2024-01-05,No,1
6546,328,3,2024-12-04,No,1
6547,14,5,08/05/2024,No,1
6548,95,5,2022-04-21,No,0
6549,137,4,2021-04-15,No,9
6550,15,5,2021-03-10,No,1
6551,333,5,2024-10-20,No,6
6552,156,5,2024-08-05,No,5
6553,11,5,2022-04-17,No,3
6554,440,4,2022-04-15,No,1
6555,129,4,2024-09-16,No,0
6556,73,5,2023-08-26,No,1
6557,137,4,2023-06-18,No,23
6558,261,4,2022-04-06,No,1
6559,498,4,2024-02-08,No,1
6560,153,4,2024-12-08,No,0
6561,78,4,10/14/2024,Yes,1
6562,294,4,2023-11-06,No,3
6563,40,4,2022-02-21,Yes,2
6564,99,5,11/29/2023,No,1
6565,446,4,2024-10-21,No,0
6566,221,5,2023-12-21,Yes,0
6567,108,5,2023-07-20,No,3
6568,132,4,2024-08-12,No,0
6569,247,3,06/12/2024,No,0
6570,201,3,04/04/2021,No,0
6571,402,5,2024-11-17,No,2
6572,40,4,2024-08-03,No,1
6573,99,4,2024-05-28,No,3
6574,83,5,2023-05-27,No,10
6575,253,5,2024-09-23,No,2
6576,123,5,07/14/2024,No,1
6577,112,3,2022-07-16,No,1
6578,465,4,2024-11-22,No,0
6579,78,4,2023-11-14,No,1
6580,67,5,2022-09-26,No,1
6581,65,5,2023-05-07,No,0
6582,197,5,2022-02-21,No,5
6583,472,3,2022-03-19,No,2
6584,233,2,2024-12-09,No,0
6585,417,4,2023-03-31,Yes,0
6586,236,5,05/15/2024,No,8
6587,73,5,2024-01-21,No,2
6588,291,4,2023-11-30,No,2
6589,418,5,2023-04-07,No,0
6590,14,5,2024-01-30,No,0
6591,407,5,2022-06-03,No,1
6592,9,4,2024-11-15,No,2
6593,84,5,2024-05-01,No,1
6594,268,4,2022-01-29,No,1
6595,25,3,06/07/2022,No,1
6596,361,3,2024-05-09,Yes,0
6597,101,4,11/30/2024,No,6
6598,344,4,10/08/2024,No,0
6599,491,4,11/12/2023,No,0
6600,76,4,2022-01-22,No,2
6601,343,5,2024-12-26,No,3
6602,400,3,03/22/2024,No,2
6603,495,4,2023-03-06,Yes,0
6604,355,5,2022-03-10,No,0
6605,412,5,2023-06-23,No,1
6606,132,4,05/30/2022,No,4
6607,32,3,2024-06-14,No,2
6608,278,2,2024-08-11,Yes,0
6609,43,5,2024-05-22,Yes,3
6610,500,5,2024-10-29,No,2
6611,40,5,2023-06-09,No,0
6612,1,4,12/22/2022,No,1
6613,424,4,2022-11-28,Yes,3
6614,275,5,2024-09-12,Yes,2
6615,477,4,2024-06-24,No,3
6616,490,5,12/02/2024,No,1
6617,370,5,08/22/2020,No,2
6618,113,2,2021-04-24,No,1
6619,40,4,2022-05-21,No,4
6620,72,5,2023-04-18,No,6
6621,260,4,06/18/2022,No,0
6622,355,5,2023-03-28,No,2
6623,95,5,2024-04-19,Yes,2
6624,157,4,2024-08-21,No,2
6625,72,5,2022-02-27,Yes,1
6626,381,5,2022-05-09,No,2
6627,190,5,2022-11-22,No,0
6628,198,5,2024-07-24,No,4
6629,73,5,2024-01-28,No,2
6630,425,5,09/08/2023,No,1
6631,40,3,10/28/2023,No,2
6632,15,3,12/02/2024,Yes,13
6633,123,5,2023-10-08,Yes,0
6634,253,5,03/23/2024,No,3
6635,276,3,2021-11-17,No,1
6636,465,5,2024-06-28,No,9
6637,197,5,2021-11-01,No,0
6638,97,3,2022-06-16,Yes,2
6639,334,4,2024-11-14,No,4
6640,73,5,09/04/2024,Yes,2
6641,262,5,2024-10-31,No,1
6642,291,2,2023-07-02,No,1
6643,461,3,2022-03-18,Yes,3
6644,319,4,2023-08-14,Yes,0
6645,144,5,2021-08-20,Yes,1
6646,186,5,2024-12-23,No,0
6647,73,5,2024-10-25,No,5
6648,121,4,10/04/2024,No,1
6649,465,0,2024-10-17,Yes,1
6650,160,4,09/13/2024,No,0
6651,190,4,01/04/2024,No,1
6652,338,5,2021-06-17,No,1
6653,380,3,2024-05-30,Yes,6
6654,173,3,2024-11-02,Yes,1
6655,13,4,2024-11-22,Yes,8
6656,306,2,2024-03-21,No,4
6657,248,4,2024-07-10,No,0
6658,73,4,2024-08-17,No,5
6659,103,5,2024-08-17,Yes,2
6660,9,3,2022-07-04,Yes,4
6661,153,4,07/13/2023,No,0
6662,433,3,05/26/2023,No,0
6663,268,5,2024-04-08,Yes,1
6664,333,5,2024-01-27,No,0
6665,190,5,2024-08-11,No,1
6666,257,4,08/12/2024,No,1
6667,196,3,2023-11-13,Yes,1
6668,458,5,10/23/2022,Yes,0
6669,276,4,2022-02-01,No,4
6670,218,5,2024-07-10,No,2
6671,340,5,2024-04-06,No,1
6672,399,5,2024-07-22,No,1
6673,409,4,11/16/2024,No,2
6674,185,4,2023-03-17,No,1
6675,108,3,2023-08-04,No,1
6676,355,4,10/11/2022,Yes,0
6677,302,3,02/18/2022,No,3
6678,328,3,12/02/2024,No,1
6679,91,4,2024-03-19,No,0
6680,80,4,2024-10-24,Yes,1
6681,116,4,05/12/2024,No,3
6682,380,5,2024-10-12,No,4
6683,479,4,2024-06-12,No,2
6684,446,5,2023-10-22,Yes,3
6685,359,4,2024-07-30,No,1
6686,219,3,06/21/2024,No,2
6687,361,5,2023-02-17,Yes,1
6688,13,5,2024-06-16,No,2
6689,178,4,2022-05-16,No,0
6690,402,4,2022-07-30,Yes,5
6691,214,5,12/13/2023,No,0
6692,276,5,07/11/2024,No,1
6693,95,5,2023-09-26,No,6
6694,3,5,2024-08-05,Yes,3
6695,294,5,2023-09-29,No,1
6696,237,4,2023-07-22,No,0
6697,157,5,2024-12-13,No,0
6698,490,4,02/11/2024,No,1
6699,311,5,2023-04-28,No,1
6700,402,5,2022-07-01,No,2
6701,214,4,2024-09-11,No,2
6702,175,5,2024-05-18,Yes,2
6703,440,4,2023-07-14,No,0
6704,446,4,2024-02-10,No,1
6705,95,4,2024-11-07,No,0
6706,207,4,2024-09-01,No,4
6707,431,5,2024-10-10,No,1
6708,184,3,2024-02-16,No,2
6709,9,4,09/24/2024,No,1
6710,89,4,06/25/2024,No,0
6711,55,5,2024-04-13,No,13
6712,108,3,04/15/2024,No,1
6713,302,2,2022-10-10,No,1
6714,316,4,2023-03-21,No,1
6715,367,4,2023-10-26,Yes,0
6716,95,5,2022-03-04,No,0
6717,446,4,2024-11-02,No,3
6718,483,4,2024-12-04,Yes,0
6719,112,5,09/27/2022,No,2
6720,319,4,2023-11-21,Yes,0
6721,257,5,2023-04-25,No,9
6722,157,5,2024-01-06,No,0
6723,76,5,2020-11-15,Yes,2
6724,114,5,2022-10-02,No,0
6725,318,3,2023-11-25,No,0
6726,391,4,10/01/2024,No,3
6727,226,5,2021-06-07,Yes,5
6728,297,4,2022-08-08,No,2
6729,465,5,2023-12-14,No,3
6730,409,5,2022-08-26,No,0
6731,460,4,12/15/2024,No,5
6732,401,3,04/20/2024,Yes,6
6733,277,4,2024-08-16,Yes,0
6734,157,4,12/14/2022,Yes,2
6735,99,5,2023-04-16,Yes,1
6736,498,4,2023-11-28,Yes,3
6737,245,4,2024-06-11,Yes,0
6738,13,5,2024-02-28,No,1
6739,112,1,2024-10-07,No,0
6740,41,5,03/10/2023,No,0
6741,108,5,09/29/2024,Yes,1
6742,172,4,01/04/2023,Yes,10
6743,137,3,10/12/2022,Yes,1
6744,73,5,2024-09-13,Yes,7
6745,257,5,2021-08-01,No,1
6746,214,4,2023-09-08,No,3
6747,486,3,2024-08-26,No,0
6748,222,3,2023-12-12,No,0
6749,69,4,2023-05-29,No,1
6750,14,3,2024-03-26,No,0
6751,401,5,2023-01-30,No,0
6752,351,3,2024-06-01,No,1
6753,354,5,2022-06-20,No,0
6754,237,5,02/21/2020,Yes,1
6755,6,5,07/05/2024,No,1
6756,14,5,2024-02-26,No,2
6757,483,4,2024-07-29,No,3
6758,334,5,11/23/2023,No,7
6759,106,4,2023-03-22,Yes,3
6760,86,3,2024-10-09,No,1
6761,481,5,2024-01-26,No,1
6762,83,4,2023-07-04,Yes,3
6763,381,4,2021-11-20,No,3
6764,412,5,2024-10-12,No,3
6765,402,5,2023-08-17,Yes,0
6766,276,2,2024-06-09,No,0
6767,262,5,2024-07-26,No,0
6768,112,2,2024-12-22,Yes,1
6769,484,4,05/27/2024,No,0
6770,136,5,2022-02-26,No,0
6771,389,4,2024-10-16,No,1
6772,387,3,2024-11-27,No,0
6773,466,5,2023-09-13,Yes,3
6774,380,5,12/13/2024,No,1
6775,364,5,2023-11-10,Yes,4
6776,108,5,02/12/2024,No,0
6777,425,5,2023-01-11,Yes,0
6778,190,5,2024-01-07,No,5
6779,73,5,2024-10-07,No,5
6780,303,4,2022-01-29,No,2
6781,26,4,2024-04-15,No,0
6782,311,5,2023-11-27,Yes,0
6783,245,4,2024-11-20,Yes,1
6784,366,4,2023-03-20,No,1
6785,265,4,2024-11-01,No,0
6786,267,5,02/29/2024,No,6
6787,153,4,2022-10-28,No,1
6788,222,4,2024-06-13,No,1
6789,425,4,2023-05-19,Yes,0
6790,361,4,2023-09-28,Yes,1
6791,305,3,2022-04-29,No,1
6792,388,3,2024-01-12,No,2
6793,250,3,2023-10-25,No,0
6794,50,4,2024-09-23,No,1
6795,52,5,2023-11-04,No,0
6796,13,4,2024-07-04,Yes,0
6797,70,3,2024-12-04,No,0
6798,319,5,2024-01-03,Yes,12
6799,401,5,04/03/2024,Yes,1
6800,387,3,2024-04-10,Yes,1
6801,345,3,2023-04-26,No,0
6802,297,4,2024-03-25,No,1
6803,108,5,2023-09-12,Yes,3
6804,95,5,2024-01-20,Yes,0
6805,450,3,2022-12-24,No,8
6806,73,5,12/18/2024,Yes,1
6807,226,5,02/22/2024,Yes,5
6808,245,4,2023-03-10,No,0
6809,297,3,2020-04-30,No,3
6810,27,5,2024-09-21,No,2
6811,268,5,2020-01-09,No,4
6812,68,4,2023-11-27,No,2
6813,76,5,2022-04-19,Yes,1
6814,143,3,2024-05-29,No,0
6815,440,3,2023-10-15,No,0
6816,157,5,2024-08-14,No,2
6817,143,2,12/29/2023,Yes,5
6818,423,5,2024-06-17,Yes,1
6819,375,4,11/30/2022,No,3
6820,440,4,2022-01-27,No,3
6821,185,5,2024-07-30,No,4
6822,247,3,2024-02-27,No,1
6823,449,3,2023-11-25,No,1
6824,156,5,2024-10-27,No,1
6825,328,4,2023-04-13,No,1
6826,364,3,2024-07-15,Yes,8
6827,139,4,2024-11-29,No,1
6828,190,3,09/19/2023,Yes,0
6829,448,3,2019-09-03,No,1
6830,218,5,2024-11-19,Yes,0
6831,316,4,2023-09-05,Yes,2
6832,11,4,2021-09-03,No,2
6833,324,2,07/16/2024,No,2
6834,253,5,2024-07-13,No,2
6835,364,4,2024-04-14,No,4
6836,159,3,2022-02-13,No,1
6837,402,3,2019-01-03,No,7
6838,190,5,2023-01-06,No,2
6839,296,3,2024-05-08,No,0
6840,486,3,09/09/2024,No,0
6841,73,5,2024-05-25,No,0
6842,181,3,2023-05-23,No,4
6843,214,5,2023-09-30,No,1
6844,396,5,2024-02-14,No,2
6845,15,5,2024-07-30,No,2
6846,86,3,2022-12-26,No,2
6847,154,5,2020-12-16,No,0
6848,52,5,2024-12-13,No,1
6849,193,4,2022-02-20,No,0
6850,99,4,2024-12-20,No,9
6851,52,4,08/19/2021,Yes,0
6852,355,4,2023-08-05,No,0
6853,446,4,05/27/2021,No,1
6854,127,5,2021-10-11,No,1
6855,402,4,2023-03-05,Yes,3
6856,153,4,2022-07-12,No,6
6857,202,5,08/07/2024,Yes,8
6858,329,5,2023-10-08,No,23
6859,137,5,2021-07-30,Yes,4
6860,190,4,11/23/2022,No,0
6861,19,4,2022-09-27,Yes,0
6862,380,5,2024-08-08,No,2
6863,78,4,2024-07-17,No,3
6864,330,4,10/21/2024,No,0
6865,106,0,2023-09-14,No,3
6866,143,4,2024-08-17,Yes,1
6867,387,4,06/13/2023,Yes,1
6868,452,4,2024-12-28,No,1
6869,240,5,2021-10-13,No,1
6870,402,5,2020-08-11,Yes,3
6871,119,5,2024-09-11,Yes,1
6872,268,5,2022-10-08,Yes,0
6873,402,5,10/08/2024,No,0
6874,243,3,05/13/2024,No,0
6875,265,5,2022-10-19,No,1
6876,291,4,2022-04-26,No,3
6877,423,5,2024-01-14,No,4
6878,418,5,2022-01-08,No,1
6879,253,5,10/25/2023,No,0
6880,234,4,2024-06-15,No,0
6881,54,4,2023-11-03,Yes,1
6882,364,4,07/02/2023,No,2
6883,276,4,2024-07-25,No,3
6884,178,3,2023-09-20,No,2
6885,214,4,2024-06-26,No,11
6886,329,5,02/27/2023,No,0
6887,214,5,11/17/2024,No,1
6888,121,5,12/21/2024,No,12
6889,331,5,2024-04-23,No,6
6890,15,5,06/21/2021,No,8
6891,286,4,2024-12-29,No,0
6892,71,5,2024-07-14,No,1
6893,312,3,2021-01-22,Yes,2
6894,480,4,2019-01-19,No,3
6895,291,4,11/09/2023,No,1
6896,157,5,2024-05-09,No,0
6897,417,3,2020-09-08,No,1
6898,396,4,2020-07-22,No,1
6899,11,1,2024-05-25,No,30
6900,19,4,2023-07-28,No,0
6901,319,2,2024-12-04,Yes,2
6902,217,4,07/22/2024,No,1
6903,277,5,2024-11-09,No,1
6904,343,5,2024-05-27,No,11
6905,73,4,03/29/2024,No,0
6906,73,4,2024-08-06,No,0
6907,197,4,2024-12-05,No,4
6908,380,4,2023-12-12,No,0
6909,396,4,2023-11-29,Yes,1
6910,402,5,02/13/2024,No,4
6911,95,5,2022-05-26,Yes,2
6912,98,5,2018-12-17,No,2
6913,262,5,2024-12-23,No,3
6914,326,3,2022-06-09,Yes,1
6915,32,3,2024-12-30,Yes,6
6916,246,5,2024-04-20,No,8
6917,302,3,2023-10-31,No,1
6918,322,3,2023-09-19,No,1
6919,398,5,10/08/2024,Yes,0
6920,440,4,2024-07-29,Yes,1
6921,94,5,2023-06-28,No,2
6922,256,4,2023-12-31,No,2
6923,322,3,2024-12-24,No,0
6924,190,5,2024-03-22,No,0
6925,123,5,12/03/2024,No,0
6926,294,4,2020-04-05,No,1
6927,297,5,2022-04-17,No,1
6928,380,5,2024-01-18,No,5
6929,214,5,2024-07-31,Yes,4
6930,257,5,2020-04-11,No,2
6931,11,4,2021-08-29,No,1
6932,361,3,2022-08-29,No,5
6933,95,5,2024-07-25,No,0
6934,123,5,2023-07-13,Yes,0
6935,495,4,2020-08-16,No,11
6936,275,3,2024-05-26,No,2
6937,27,5,2024-09-06,Yes,2
6938,219,4,2024-03-10,Yes,2
6939,458,5,2024-01-21,No,2
6940,207,4,2024-01-08,No,6
6941,214,4,2023-11-20,No,1
6942,485,4,11/03/2019,No,1
6943,197,4,2021-11-24,No,2
6944,207,4,2024-06-27,No,0
6945,121,5,2024-12-22,Yes,11
6946,13,3,2024-11-23,No,0
6947,197,4,02/07/2021,Yes,0
6948,402,3,12/11/2022,No,3
6949,277,5,09/29/2023,No,1
6950,172,3,2022-01-26,No,3
6951,490,4,2023-10-25,No,0
6952,400,4,2024-01-02,Yes,3
6953,253,5,2024-12-28,No,3
6954,86,4,2024-09-14,No,0
6955,197,5,2024-11-12,Yes,1
6956,35,5,2024-10-26,Yes,0
6957,466,5,2024-10-27,Yes,1
6958,319,2,2024-09-12,No,0
6959,499,4,2023-07-08,No,0
6960,41,3,2024-02-14,No,0
6961,389,4,2024-09-09,Yes,1
6962,158,5,2024-05-28,No,2
6963,477,4,03/02/2023,No,3
6964,219,4,2023-05-25,Yes,0
6965,484,4,09/10/2021,No,1
6966,268,4,02/02/2021,No,2
6967,355,4,2024-12-25,No,10
6968,445,4,2024-07-29,No,3
6969,158,4,2020-09-23,Yes,0
6970,489,5,09/14/2024,No,0
6971,484,3,2024-08-17,No,4
6972,5,5,11/21/2024,Yes,7
6973,190,4,2023-05-13,No,25
6974,343,5,2024-11-17,No,2
6975,373,4,2024-02-10,No,2
6976,409,5,2024-07-26,No,9
6977,361,3,2023-12-16,Yes,3
6978,398,5,2024-09-23,Yes,3
6979,14,5,08/10/2023,No,3
6980,461,4,2023-04-08,No,1
6981,402,4,2021-06-30,No,1
6982,311,5,02/08/2021,No,3
6983,276,4,2022-01-02,No,0
6984,268,5,2024-07-09,Yes,3
6985,402,4,2023-01-08,No,0
6986,483,2,2024-11-22,No,0
6987,380,5,2023-11-05,No,0
6988,346,4,2024-12-10,No,6
6989,361,4,2023-09-02,No,1
6990,102,5,2024-08-19,No,5
6991,138,4,2022-11-23,No,0
6992,389,3,2024-07-26,No,0
6993,343,5,02/14/2024,No,2
6994,181,5,02/12/2020,Yes,0
6995,131,5,2023-01-29,No,0
6996,73,5,2024-10-07,No,0
6997,477,5,04/12/2024,No,4
6998,406,4,2021-12-30,No,1
6999,328,5,2024-08-14,No,0
7000,361,5,2022-06-30,No,0
7001,158,5,2020-11-08,No,12
7002,277,4,2024-02-03,No,1
7003,402,3,2024-08-13,No,1
7004,466,5,2023-10-15,No,1
7005,56,5,2023-07-10,No,1
7006,465,5,05/23/2024,No,0
7007,355,4,2024-07-22,No,0
7008,196,4,2024-09-16,No,21
7009,284,4,2022-03-07,No,1
7010,268,5,2021-12-30,No,2
7011,322,5,2024-12-13,No,2
7012,275,5,02/24/2024,Yes,0
7013,293,5,2023-08-28,Yes,2
7014,355,5,2022-02-01,No,1
7015,245,4,2023-08-05,No,3
7016,268,5,2023-03-22,No,1
7017,334,5,2024-12-13,No,1
7018,415,3,2024-08-06,No,0
7019,165,5,10/24/2023,No,0
7020,334,5,2024-01-25,No,1
7021,219,3,11/24/2024,No,1
7022,72,5,2024-02-26,No,3
7023,11,5,2024-12-11,Yes,5
7024,389,4,10/09/2024,No,4
7025,1,3,2022-02-06,No,0
7026,99,5,2023-08-12,No,0
7027,140,5,2024-10-30,Yes,3
7028,484,4,2024-03-29,No,6
7029,261,5,2023-11-06,No,1
7030,153,5,2021-09-05,No,4
7031,197,5,2024-03-18,No,2
7032,316,4,2023-06-13,No,10
7033,402,4,10/08/2023,No,1
7034,108,5,2024-11-17,No,3
7035,15,4,2020-11-06,No,3
7036,421,5,2020-11-29,No,1
7037,140,5,2021-12-04,No,0
7038,418,5,2024-09-28,No,1
7039,164,5,2024-11-19,No,3
7040,71,4,07/14/2024,No,0
7041,140,5,2024-06-13,No,0
7042,340,5,2024-10-04,No,5
7043,152,5,2024-07-19,Yes,7
7044,73,4,2024-11-24,No,1
7045,138,4,2023-06-11,No,9
7046,207,4,2023-11-08,No,2
7047,144,3,2024-02-09,Yes,1
7048,278,4,2024-01-23,No,0
7049,150,4,2024-05-14,No,2
7050,52,4,06/01/2022,Yes,7
7051,343,6,2024-08-31,No,6
7052,221,3,2024-06-08,Yes,0
7053,206,5,2022-12-11,Yes,2
7054,157,5,2024-07-02,Yes,5
7055,8,5,2023-07-06,Yes,1
7056,214,4,2024-09-30,No,0
7057,92,3,12/06/2024,No,9
7058,402,5,2023-10-25,No,1
7059,460,5,2021-06-19,No,0
7060,465,5,2024-04-04,No,1
7061,341,5,2024-09-11,No,0
7062,172,5,09/22/2024,No,2
7063,338,5,2023-03-27,No,1
7064,73,5,2024-04-11,Yes,6
7065,97,4,2024-03-04,No,10
7066,144,3,2024-01-14,No,2
7067,217,5,2024-03-21,No,1
7068,406,5,2023-11-07,No,0
7069,10,4,2023-09-16,No,1
7070,233,4,2024-09-14,Yes,0
7071,154,5,2021-07-14,Yes,0
7072,190,5,2022-05-18,No,0
7073,103,5,2024-11-18,Yes,1
7074,126,3,2022-11-14,No,1
7075,465,5,2024-01-01,No,0
7076,102,3,2024-12-11,Yes,1
7077,197,5,2023-08-04,No,0
7078,56,4,2023-09-06,Yes,0
7079,465,4,2024-05-02,Yes,3
7080,172,3,11/02/2022,No,0
7081,257,4,2023-08-30,No,0
7082,450,3,07/05/2024,No,3
7083,105,5,07/18/2023,Yes,0
7084,217,5,2023-09-06,No,2
7085,176,4,2022-11-29,No,3
7086,108,5,2023-09-05,No,1
7087,485,4,2023-02-26,No,0
7088,157,5,2024-04-26,No,4
7089,65,4,05/23/2024,No,0
7090,15,4,2023-08-27,No,2
7091,78,4,04/29/2024,No,15
7092,446,5,2023-05-27,Yes,1
7093,402,4,2022-04-02,No,3
7094,428,4,04/29/2024,No,0
7095,355,5,11/28/2023,No,5
7096,395,3,03/26/2024,Yes,1
7097,257,5,2020-03-04,Yes,0
7098,378,4,2024-10-10,Yes,8
7099,108,5,09/26/2024,Yes,1
7100,334,5,2024-12-28,Yes,2
7101,407,2,09/21/2019,No,1
7102,459,5,2023-10-29,Yes,0
7103,177,3,07/24/2022,No,2
7104,297,3,2023-07-07,No,6
7105,108,5,2023-05-19,No,1
7106,73,4,2024-07-21,No,3
7107,265,4,2024-01-05,No,6
7108,451,5,2024-09-14,No,2
7109,276,5,2023-09-04,No,1
7110,297,4,2023-08-26,No,3
7111,402,4,06/01/2022,Yes,0
7112,207,4,2024-12-16,No,3
7113,366,4,2023-02-03,Yes,1
7114,108,5,2023-05-16,No,0
7115,401,2,05/31/2023,Yes,0
7116,485,4,2024-08-12,Yes,0
7117,361,3,2023-08-31,No,1
7118,277,5,12/22/2023,No,0
7119,343,4,2024-07-21,No,0
7120,316,5,2023-03-26,No,5
7121,399,5,2023-11-04,No,2
7122,56,5,2024-03-26,No,1
7123,73,5,2024-10-13,No,7
7124,32,4,10/01/2024,Yes,1
7125,265,4,2024-08-04,No,0
7126,229,4,2023-09-10,No,1
7127,99,5,2024-06-19,Yes,0
7128,76,5,2023-04-06,No,12
7129,127,4,04/01/2023,No,1
7130,257,4,2023-02-21,No,0
7131,207,3,2024-11-20,Yes,0
7132,190,4,2023-11-04,No,1
7133,423,4,2022-06-13,No,0
7134,402,3,12/13/2020,No,9
7135,477,5,2023-08-25,No,2
7136,91,4,2024-12-14,Yes,1
7137,456,4,2022-06-13,No,1
7138,157,4,2024-09-29,Yes,0
7139,73,5,2024-04-03,Yes,7
7140,95,5,2024-09-18,No,2
7141,83,4,2020-07-07,Yes,1
7142,319,4,2022-09-10,No,2
7143,200,5,2023-10-27,Yes,0
7144,375,3,2019-11-08,No,5
7145,43,3,2024-08-14,No,1
7146,366,3,2020-04-12,No,1
7147,418,5,2024-06-20,Yes,0
7148,491,3,2024-12-27,No,0
7149,157,5,2023-11-05,No,0
7150,311,5,09/22/2024,No,2
7151,435,5,2024-07-26,No,2
7152,421,5,2024-08-07,No,6
7153,15,5,2021-12-14,No,0
7154,380,4,2024-12-11,Yes,0
